,humidity,precipitation_height,snow_depth,sunshine_duration,temperature_air_max_2m,temperature_air_mean_2m,season,holiday
2022-11-11,79.0,0.0,0.0,22320.0,288.15,282.45,autumn,False
2022-11-12,82.0,0.0,0.0,27000.0,287.95,281.15,autumn,False
2022-11-13,72.0,0.0,0.0,31319.999999999996,289.95,281.34999999999997,autumn,False
2022-11-14,85.0,0.0,0.0,360.0,285.25,279.54999999999995,autumn,False
2022-11-15,78.0,8.1,0.0,9720.0,287.04999999999995,285.25,autumn,False
2022-11-16,84.0,0.7,0.0,17640.0,286.65,283.75,autumn,False
2022-11-17,80.0,1.3,0.0,11520.0,286.54999999999995,283.84999999999997,autumn,False
2022-11-18,85.0,10.2,0.0,19080.0,285.34999999999997,282.15,autumn,False
2022-11-19,93.0,1.0,0.0,0.0,281.15,277.65,autumn,False
2022-11-20,88.0,2.7,0.0,0.0,281.34999999999997,277.84999999999997,autumn,False
2022-11-21,80.0,0.1,0.0,14040.0,282.04999999999995,280.04999999999995,autumn,False
2022-11-22,78.0,0.0,0.0,11520.0,281.95,280.15,autumn,False
2022-11-23,79.0,4.1,0.0,11880.0,283.54999999999995,281.25,autumn,False
2022-11-24,78.0,0.6,0.0,23040.0,284.75,281.84999999999997,autumn,False
2022-11-25,83.0,0.1,0.0,20520.0,284.84999999999997,281.65,autumn,False
2022-11-26,85.0,0.0,0.0,12960.0,283.75,279.65,autumn,False
2022-11-27,82.0,8.0,0.0,0.0,282.84999999999997,279.15,autumn,False
2022-11-28,93.0,2.4,0.0,0.0,282.15,280.25,autumn,False
2022-11-29,95.0,0.0,0.0,0.0,281.65,280.54999999999995,autumn,False
2022-11-30,97.0,0.2,0.0,0.0,279.34999999999997,279.04999999999995,autumn,False
2022-12-01,91.0,0.0,0.0,0.0,278.75,278.15,autumn,False
2022-12-02,90.0,1.2,0.0,0.0,276.54999999999995,275.54999999999995,autumn,False
2022-12-03,84.0,0.0,0.0,0.0,275.34999999999997,274.65,autumn,False
2022-12-04,86.0,12.4,0.0,0.0,274.84999999999997,274.25,autumn,False
2022-12-05,97.0,1.0,0.04,0.0,274.75,273.84999999999997,autumn,False
2022-12-06,95.0,0.2,0.0,0.0,277.75,276.04999999999995,autumn,False
2022-12-07,90.0,0.9,0.0,5400.0,279.25,277.25,autumn,False
2022-12-08,83.0,0.0,0.0,0.0,277.95,276.15,autumn,False
2022-12-09,89.0,0.0,0.0,1080.0,275.34999999999997,273.95,autumn,False
2022-12-10,92.0,0.1,0.0,7560.0,273.95,272.15,autumn,False
2022-12-11,89.0,0.0,0.0,4320.0,274.84999999999997,272.45,autumn,False
2022-12-12,83.0,0.0,0.0,23760.0,275.65,270.95,autumn,False
2022-12-13,82.0,0.0,0.0,17640.0,272.75,269.84999999999997,autumn,False
2022-12-14,81.0,0.0,0.0,0.0,271.95,270.15,autumn,False
2022-12-15,87.0,0.0,0.0,25560.0,271.15,266.65,autumn,False
2022-12-16,92.0,0.0,0.0,15480.0,271.54999999999995,268.15,autumn,False
2022-12-17,86.0,0.0,0.0,23760.0,271.84999999999997,268.75,autumn,False
2022-12-18,81.0,0.8,0.0,10080.0,273.04999999999995,268.75,autumn,False
2022-12-19,77.0,0.1,0.0,0.0,284.75,280.54999999999995,autumn,False
2022-12-20,76.0,0.5,0.0,0.0,286.65,284.65,autumn,False
2022-12-21,85.0,3.2,0.0,4680.0,284.54999999999995,282.84999999999997,winter,False
2022-12-22,90.0,4.9,0.0,4320.0,283.95,282.84999999999997,winter,False
2022-12-23,87.0,12.2,0.0,0.0,286.25,283.34999999999997,winter,True
2022-12-24,82.0,0.0,0.0,5760.0,285.45,282.95,winter,True
2022-12-25,85.0,3.3,0.0,0.0,286.34999999999997,283.84999999999997,winter,True
2022-12-26,81.0,2.2,0.0,1800.0,285.34999999999997,282.04999999999995,winter,True
2022-12-27,79.0,0.0,0.0,19440.0,281.34999999999997,278.34999999999997,winter,True
2022-12-28,75.0,0.0,0.0,360.0,284.75,282.15,winter,True
2022-12-29,74.0,0.3,0.0,10440.0,285.34999999999997,282.95,winter,True
2022-12-30,80.0,0.7,0.0,0.0,287.84999999999997,281.84999999999997,winter,True
2022-12-31,69.0,0.1,0.0,4680.0,290.65,288.95,winter,True
2023-01-01,68.0,0.2,0.0,0.0,287.75,286.45,winter,True
2023-01-02,80.0,3.8,0.0,0.0,287.34999999999997,283.65,winter,True
2023-01-03,78.0,0.2,0.0,23760.0,283.75,280.84999999999997,winter,True
2023-01-04,77.0,0.1,0.0,0.0,286.54999999999995,284.15,winter,True
2023-01-05,83.0,1.8,0.0,3960.0000000000005,285.15,283.65,winter,True
2023-01-06,82.0,0.0,0.0,5040.0,285.34999999999997,283.65,winter,True
2023-01-07,76.0,0.0,0.0,6840.0,284.25,283.15,winter,False
2023-01-08,77.0,0.4,0.0,11160.0,284.65,282.45,winter,False
2023-01-09,81.0,3.5,0.0,10080.0,282.15,279.65,winter,False
2023-01-10,80.0,2.1,0.0,11160.0,281.25,279.15,winter,False
2023-01-11,81.0,4.6,0.0,4320.0,284.45,282.25,winter,False
2023-01-12,80.0,2.6,0.0,0.0,284.45,283.04999999999995,winter,False
2023-01-13,75.0,0.4,0.0,13320.0,283.84999999999997,281.45,winter,False
2023-01-14,79.0,3.1,0.0,0.0,285.25,281.95,winter,False
2023-01-15,75.0,0.3,0.0,16920.0,280.54999999999995,278.95,winter,False
2023-01-16,82.0,0.7,0.0,2160.0,280.04999999999995,277.75,winter,False
2023-01-17,79.0,0.0,0.0,25560.0,278.34999999999997,274.25,winter,False
2023-01-18,82.0,0.0,0.0,22320.0,276.45,272.65,winter,False
2023-01-19,82.0,1.3,0.0,3240.0,276.84999999999997,274.54999999999995,winter,False
2023-01-20,89.0,6.1,0.0,3600.0,274.95,272.25,winter,False
2023-01-21,90.0,0.0,0.1,3240.0,272.65,267.95,winter,False
2023-01-22,94.0,0.2,0.07,0.0,273.54999999999995,272.95,winter,False
2023-01-23,89.0,0.0,0.04,0.0,275.45,274.15,winter,False
2023-01-24,82.0,0.0,0.0,0.0,275.45,274.65,winter,False
2023-01-25,95.0,0.0,0.0,0.0,273.84999999999997,272.54999999999995,winter,False
2023-01-26,97.0,0.9,0.0,0.0,275.75,272.54999999999995,winter,False
2023-01-27,89.0,0.0,0.0,0.0,277.95,276.04999999999995,winter,False
2023-01-28,82.0,0.0,0.0,3240.0,275.54999999999995,273.34999999999997,winter,False
2023-01-29,82.0,0.0,0.0,7560.0,276.84999999999997,272.34999999999997,winter,False
2023-01-30,80.0,0.3,0.0,5040.0,281.04999999999995,278.45,winter,False
2023-01-31,84.0,4.3,0.0,720.0,280.54999999999995,278.15,winter,False
2023-02-01,78.0,0.7,0.0,5400.0,280.65,279.34999999999997,winter,False
2023-02-02,82.0,0.1,0.0,1080.0,282.15,280.84999999999997,winter,False
2023-02-03,83.0,0.7,0.0,0.0,282.75,281.95,winter,False
2023-02-04,87.0,3.6,0.0,0.0,281.84999999999997,279.84999999999997,winter,False
2023-02-05,90.0,4.7,0.0,0.0,279.34999999999997,278.54999999999995,winter,False
2023-02-06,92.0,0.0,0.0,7920.000000000001,277.75,274.95,winter,False
2023-02-07,74.0,0.0,0.0,33120.0,278.54999999999995,273.25,winter,False
2023-02-08,62.0,0.0,0.0,33480.0,279.54999999999995,273.45,winter,False
2023-02-09,69.0,0.1,0.0,28800.0,279.65,273.34999999999997,winter,False
2023-02-10,79.0,0.0,0.0,19800.0,281.34999999999997,277.45,winter,False
2023-02-11,90.0,0.0,0.0,0.0,280.54999999999995,278.54999999999995,winter,False
2023-02-12,87.0,0.0,0.0,0.0,282.54999999999995,280.25,winter,False
2023-02-13,79.0,0.0,0.0,34200.0,287.15,280.65,winter,False
2023-02-14,81.0,0.0,0.0,33840.0,285.75,278.34999999999997,winter,False
2023-02-15,80.0,0.0,0.0,28440.0,285.34999999999997,277.84999999999997,winter,False
2023-02-16,76.0,0.0,0.0,4680.0,285.34999999999997,280.65,winter,False
2023-02-17,79.0,0.0,0.0,10440.0,289.84999999999997,285.25,winter,False
2023-02-18,86.0,0.4,0.0,0.0,284.34999999999997,283.25,winter,False
2023-02-19,86.0,0.2,0.0,0.0,283.65,281.95,winter,False
2023-02-20,82.0,0.0,0.0,33480.0,286.84999999999997,280.34999999999997,winter,False
2023-02-21,90.0,0.0,0.0,19800.0,285.45,280.04999999999995,winter,False
2023-02-22,85.0,5.5,0.0,18360.0,289.65,281.25,winter,False
2023-02-23,96.0,0.0,0.0,0.0,281.95,280.95,winter,False
2023-02-24,87.0,0.9,0.0,0.0,279.25,277.84999999999997,winter,False
2023-02-25,78.0,0.9,0.0,12960.0,279.45,275.84999999999997,winter,False
2023-02-26,73.0,0.0,0.0,24120.0,277.75,272.95,winter,False
2023-02-27,71.0,0.0,0.0,33120.0,279.95,272.95,winter,False
2023-02-28,67.0,0.0,0.0,36360.0,278.84999999999997,273.15,winter,False
2023-03-01,74.0,0.0,0.0,35640.0,280.45,272.54999999999995,winter,False
2023-03-02,71.0,0.0,0.0,37440.0,282.84999999999997,274.65,winter,False
2023-03-03,91.0,0.0,0.0,0.0,275.15,272.84999999999997,winter,False
2023-03-04,83.0,0.0,0.0,0.0,279.34999999999997,276.95,winter,False
2023-03-05,83.0,0.0,0.0,0.0,278.54999999999995,276.54999999999995,winter,False
2023-03-06,77.0,0.0,0.0,360.0,278.54999999999995,276.45,winter,False
2023-03-07,85.0,9.5,0.0,1440.0,280.15,276.45,winter,False
2023-03-08,97.0,12.9,0.03,1080.0,278.95,275.45,winter,False
2023-03-09,89.0,5.5,0.0,2520.0,286.34999999999997,281.34999999999997,winter,False
2023-03-10,82.0,1.8,0.0,5040.0,285.45,280.65,winter,False
2023-03-11,69.0,0.2,0.0,25920.0,278.84999999999997,274.75,winter,False
2023-03-12,75.0,0.2,0.0,1800.0,285.15,280.25,winter,False
2023-03-13,75.0,0.9,0.0,12600.0,290.25,286.34999999999997,winter,False
2023-03-14,84.0,11.2,0.0,4320.0,284.84999999999997,279.95,winter,False
2023-03-15,77.0,0.0,0.0,18720.0,280.75,276.75,winter,False
2023-03-16,65.0,0.0,0.0,17640.0,286.65,280.15,winter,False
2023-03-17,61.0,0.6,0.0,15840.000000000002,290.25,284.45,winter,False
2023-03-18,72.0,0.0,0.0,22320.0,290.04999999999995,285.65,winter,False
2023-03-19,80.0,0.3,0.0,3960.0000000000005,289.04999999999995,284.45,winter,False
2023-03-20,78.0,0.1,0.0,0.0,284.25,281.65,spring,False
2023-03-21,79.0,4.7,0.0,6840.0,286.95,283.25,spring,False
2023-03-22,72.0,0.0,0.0,5760.0,286.54999999999995,284.65,spring,False
2023-03-23,71.0,0.4,0.0,7920.000000000001,288.25,286.15,spring,False
2023-03-24,72.0,2.0,0.0,18360.0,288.84999999999997,285.15,spring,False
2023-03-25,69.0,1.6,0.0,19440.0,286.45,282.95,spring,False
2023-03-26,86.0,11.2,0.0,0.0,282.45,280.45,spring,False
2023-03-27,77.0,0.5,0.0,19800.0,280.45,276.25,spring,False
2023-03-28,70.0,0.5,0.0,30960.0,283.04999999999995,277.34999999999997,spring,False
2023-03-29,72.0,0.0,0.0,3600.0,289.45,284.54999999999995,spring,False
2023-03-30,71.0,1.6,0.0,16560.0,289.15,286.45,spring,False
2023-03-31,75.0,1.5,0.0,2880.0,287.04999999999995,284.65,spring,False
2023-04-01,86.0,5.5,0.0,360.0,284.84999999999997,282.95,spring,False
2023-04-02,88.0,2.2,0.0,0.0,281.34999999999997,278.75,spring,False
2023-04-03,63.0,0.0,0.0,45360.0,283.04999999999995,277.84999999999997,spring,True
2023-04-04,66.0,0.0,0.0,38160.0,283.34999999999997,276.04999999999995,spring,True
2023-04-05,64.0,0.0,0.0,44640.0,284.54999999999995,277.34999999999997,spring,True
2023-04-06,75.0,4.2,0.0,14400.0,285.45,278.95,spring,True
2023-04-07,90.0,0.2,0.0,0.0,283.25,281.34999999999997,spring,True
2023-04-08,85.0,0.0,0.0,2160.0,285.04999999999995,281.25,spring,True
2023-04-09,69.0,0.0,0.0,40320.0,288.75,282.34999999999997,spring,True
2023-04-10,62.0,1.8,0.0,21600.0,290.65,284.34999999999997,spring,True
2023-04-11,65.0,0.4,0.0,25920.0,287.04999999999995,283.25,spring,True
2023-04-12,77.0,1.2,0.0,9000.0,286.95,282.15,spring,True
2023-04-13,68.0,0.2,0.0,21240.0,287.04999999999995,281.84999999999997,spring,True
2023-04-14,67.0,0.0,0.0,38520.0,289.45,281.15,spring,True
2023-04-15,82.0,0.6,0.0,15840.000000000002,285.75,279.84999999999997,spring,True
2023-04-16,94.0,0.2,0.0,720.0,284.84999999999997,281.84999999999997,spring,False
2023-04-17,79.0,0.0,0.0,9360.0,288.45,283.45,spring,False
2023-04-18,74.0,0.0,0.0,20520.0,288.45,282.04999999999995,spring,False
2023-04-19,61.0,0.6,0.0,36360.0,289.75,283.95,spring,False
2023-04-20,76.0,5.1,0.0,9000.0,284.95,280.04999999999995,spring,False
2023-04-21,81.0,3.1,0.0,37800.0,291.25,283.15,spring,False
2023-04-22,78.0,0.1,0.0,15120.0,292.34999999999997,286.54999999999995,spring,False
2023-04-23,76.0,0.5,0.0,11520.0,290.34999999999997,285.84999999999997,spring,False
2023-04-24,80.0,3.4,0.0,3600.0,285.45,281.95,spring,False
2023-04-25,75.0,0.0,0.0,10440.0,283.34999999999997,279.54999999999995,spring,False
2023-04-26,71.0,0.0,0.0,38880.0,285.04999999999995,278.95,spring,False
2023-04-27,67.0,1.8,0.0,38520.0,289.34999999999997,282.54999999999995,spring,False
2023-04-28,80.0,3.0,0.0,14759.999999999998,294.04999999999995,287.15,spring,False
2023-04-29,89.0,0.1,0.0,0.0,285.34999999999997,283.25,spring,False
2023-04-30,74.0,0.0,0.0,27360.0,292.95,284.65,spring,False
2023-05-01,80.0,2.5,0.0,2880.0,291.04999999999995,284.95,spring,False
2023-05-02,81.0,0.0,0.0,17280.0,286.54999999999995,282.75,spring,False
2023-05-03,69.0,0.0,0.0,48960.0,291.54999999999995,282.45,spring,False
2023-05-04,58.0,0.0,0.0,42840.0,296.95,288.15,spring,False
2023-05-05,80.0,3.2,0.0,19800.0,294.45,288.25,spring,False
2023-05-06,84.0,7.5,0.0,22680.0,293.65,287.25,spring,False
2023-05-07,89.0,5.1,0.0,7200.0,294.15,288.54999999999995,spring,False
2023-05-08,87.0,0.0,0.0,13320.0,294.25,289.04999999999995,spring,False
2023-05-09,87.0,14.4,0.0,15120.0,294.15,288.65,spring,False
2023-05-10,90.0,10.5,0.0,6480.0,290.04999999999995,286.25,spring,False
2023-05-11,90.0,8.7,0.0,6840.0,288.65,285.25,spring,False
2023-05-12,82.0,0.1,0.0,7560.0,292.04999999999995,287.45,spring,False
2023-05-13,82.0,2.0,0.0,26640.0,293.84999999999997,286.45,spring,False
2023-05-14,75.0,0.8,0.0,34920.0,293.54999999999995,287.25,spring,False
2023-05-15,81.0,5.8,0.0,27360.0,291.84999999999997,286.54999999999995,spring,False
2023-05-16,76.0,0.0,0.0,21240.0,287.45,283.54999999999995,spring,False
2023-05-17,74.0,0.0,0.0,31319.999999999996,288.34999999999997,282.75,spring,False
2023-05-18,71.0,0.0,0.0,51480.0,291.84999999999997,283.34999999999997,spring,False
2023-05-19,65.0,0.0,0.0,43560.0,294.34999999999997,286.04999999999995,spring,False
2023-05-20,76.0,0.0,0.0,17640.0,293.54999999999995,286.54999999999995,spring,False
2023-05-21,82.0,0.0,0.0,34560.0,296.34999999999997,289.45,spring,False
2023-05-22,86.0,0.0,0.0,35280.0,293.75,290.15,spring,False
2023-05-23,79.0,0.0,0.0,10800.0,290.04999999999995,286.54999999999995,spring,False
2023-05-24,77.0,0.0,0.0,19440.0,288.45,282.95,spring,False
2023-05-25,77.0,0.0,0.0,46440.0,291.25,284.54999999999995,spring,False
2023-05-26,73.0,0.0,0.0,42840.0,293.25,285.45,spring,False
2023-05-27,65.0,0.0,0.0,53280.0,297.34999999999997,288.04999999999995,spring,False
2023-05-28,65.0,0.0,0.0,48600.0,297.25,289.25,spring,False
2023-05-29,69.0,0.0,0.0,54000.0,293.75,287.95,spring,False
2023-05-30,64.0,0.0,0.0,53640.0,294.45,287.25,spring,False
2023-05-31,66.0,0.0,0.0,54000.0,299.65,290.45,spring,False
2023-06-01,74.29,0.0,0.0,44521.200000000004,294.25,287.84999999999997,spring,False
2023-06-02,67.38,0.0,0.0,36540.0,293.34999999999997,286.65,spring,False
2023-06-03,58.63,0.0,0.0,55018.799999999996,297.04999999999995,288.45,spring,False
2023-06-04,54.08,0.0,0.0,55321.200000000004,298.34999999999997,289.15,spring,False
2023-06-05,59.04,0.0,0.0,53521.200000000004,298.95,289.95,spring,False
2023-06-06,63.67,0.0,0.0,42058.8,299.45,291.15,spring,False
2023-06-07,79.0,0.1,0.0,17640.0,295.04999999999995,289.95,spring,False
2023-06-08,73.0,2.5,0.0,41760.0,300.95,292.34999999999997,spring,False
2023-06-09,60.0,0.0,0.0,52200.0,302.84999999999997,294.34999999999997,spring,False
2023-06-10,54.0,0.0,0.0,51120.0,304.04999999999995,295.65,spring,False
2023-06-11,51.0,0.0,0.0,55080.0,303.45,296.54999999999995,spring,False
2023-06-12,50.0,0.0,0.0,50760.0,303.04999999999995,294.95,spring,False
2023-06-13,49.0,0.0,0.0,55800.0,301.25,293.75,spring,False
2023-06-14,53.0,0.0,0.0,54360.0,299.25,291.75,spring,False
2023-06-15,55.0,0.0,0.0,49320.0,300.54999999999995,291.95,spring,False
2023-06-16,53.0,0.0,0.0,54720.0,300.34999999999997,292.34999999999997,spring,False
2023-06-17,51.0,0.0,0.0,51120.0,301.45,293.04999999999995,spring,False
2023-06-18,49.0,0.0,0.0,29160.0,304.25,296.04999999999995,spring,False
2023-06-19,57.0,1.3,0.0,37080.0,302.54999999999995,296.15,spring,False
2023-06-20,64.0,0.0,0.0,28080.0,303.95,297.15,spring,False
2023-06-21,69.0,0.1,0.0,28800.0,300.95,295.45,summer,False
2023-06-22,84.0,11.4,0.0,12960.0,299.15,293.84999999999997,summer,True
2023-06-23,71.0,0.0,0.0,35640.0,298.95,293.15,summer,True
2023-06-24,63.0,0.0,0.0,52920.0,301.95,294.75,summer,True
2023-06-25,53.0,0.0,0.0,55800.0,305.15,297.45,summer,True
2023-06-26,60.0,0.0,0.0,29160.0,297.34999999999997,293.04999999999995,summer,True
2023-06-27,59.0,1.8,0.0,29160.0,296.34999999999997,291.54999999999995,summer,True
2023-06-28,73.0,0.0,0.0,6840.0,297.04999999999995,291.45,summer,True
2023-06-29,72.0,7.6,0.0,4320.0,298.34999999999997,293.65,summer,True
2023-06-30,68.0,0.0,0.0,35280.0,295.04999999999995,290.84999999999997,summer,True
2023-07-01,72.0,3.0,0.0,2880.0,295.54999999999995,291.45,summer,True
2023-07-02,65.0,0.0,0.0,13320.0,295.75,290.84999999999997,summer,True
2023-07-03,60.0,0.0,0.0,19800.0,295.84999999999997,290.04999999999995,summer,True
2023-07-04,63.0,3.4,0.0,26640.0,296.75,291.25,summer,True
2023-07-05,69.0,0.3,0.0,24480.0,293.75,289.65,summer,True
2023-07-06,60.0,0.0,0.0,46800.0,297.45,290.45,summer,True
2023-07-07,52.0,0.0,0.0,48960.0,303.84999999999997,294.15,summer,True
2023-07-08,50.0,0.0,0.0,37800.0,308.45,297.95,summer,True
2023-07-09,67.0,1.5,0.0,29160.0,308.84999999999997,297.95,summer,True
2023-07-10,66.0,0.0,0.0,33480.0,300.84999999999997,295.45,summer,True
2023-07-11,53.0,0.3,0.0,45000.0,306.84999999999997,298.04999999999995,summer,True
2023-07-12,58.0,0.0,0.0,28440.0,299.04999999999995,293.95,summer,True
2023-07-13,60.0,0.0,0.0,27720.0,297.25,291.34999999999997,summer,True
2023-07-14,50.0,0.0,0.0,36000.0,302.25,295.15,summer,True
2023-07-15,62.0,3.9,0.0,11160.0,299.34999999999997,295.54999999999995,summer,True
2023-07-16,53.0,0.0,0.0,34920.0,298.54999999999995,293.54999999999995,summer,True
2023-07-17,60.0,0.0,0.0,33480.0,298.75,291.34999999999997,summer,True
2023-07-18,58.0,0.0,0.0,38160.0,300.34999999999997,292.25,summer,True
2023-07-19,60.0,0.3,0.0,15480.0,298.45,292.15,summer,True
2023-07-20,65.0,0.1,0.0,18000.0,296.95,291.75,summer,True
2023-07-21,70.0,0.0,0.0,14759.999999999998,296.25,289.95,summer,True
2023-07-22,51.0,0.0,0.0,38160.0,298.54999999999995,291.75,summer,True
2023-07-23,63.0,2.5,0.0,4680.0,296.84999999999997,292.95,summer,True
2023-07-24,75.0,1.9,0.0,18000.0,297.65,292.15,summer,True
2023-07-25,78.0,0.2,0.0,7200.0,292.45,288.15,summer,True
2023-07-26,64.0,8.4,0.0,20880.0,295.65,289.95,summer,True
2023-07-27,82.0,9.5,0.0,0.0,294.34999999999997,290.75,summer,True
2023-07-28,83.0,2.8,0.0,7920.000000000001,297.04999999999995,293.25,summer,True
2023-07-29,84.0,5.3,0.0,9000.0,296.84999999999997,292.15,summer,True
2023-07-30,70.0,0.1,0.0,17280.0,295.84999999999997,291.25,summer,True
2023-07-31,77.0,18.9,0.0,3960.0000000000005,295.25,291.65,summer,True
2023-08-01,81.0,3.2,0.0,15120.0,294.75,290.25,summer,True
2023-08-02,78.0,3.3,0.0,14040.0,298.15,291.84999999999997,summer,True
2023-08-03,80.0,0.2,0.0,11160.0,295.04999999999995,290.54999999999995,summer,True
2023-08-04,79.0,0.1,0.0,10440.0,295.15,289.84999999999997,summer,True
2023-08-05,74.0,3.0,0.0,17640.0,295.45,289.65,summer,False
2023-08-06,89.0,16.8,0.0,720.0,289.54999999999995,287.34999999999997,summer,False
2023-08-07,73.0,0.6,0.0,15120.0,292.84999999999997,288.04999999999995,summer,False
2023-08-08,73.0,5.5,0.0,19080.0,291.65,288.65,summer,False
2023-08-09,72.0,0.4,0.0,32040.0,295.25,290.34999999999997,summer,False
2023-08-10,66.0,0.0,0.0,43200.0,298.15,290.75,summer,False
2023-08-11,62.0,5.8,0.0,45000.0,303.75,295.95,summer,False
2023-08-12,83.0,2.5,0.0,11880.0,298.84999999999997,293.95,summer,False
2023-08-13,71.0,0.0,0.0,25200.0,298.75,292.75,summer,False
2023-08-14,78.0,5.8,0.0,28800.0,299.25,293.04999999999995,summer,False
2023-08-15,82.0,0.1,0.0,18000.0,299.34999999999997,294.95,summer,False
2023-08-16,89.0,3.2,0.0,6840.0,298.45,293.25,summer,False
2023-08-17,90.0,0.0,0.0,5040.0,296.75,292.45,summer,False
2023-08-18,79.0,0.0,0.0,28080.0,304.25,295.45,summer,False
2023-08-19,78.0,0.2,0.0,8640.0,303.34999999999997,297.04999999999995,summer,False
2023-08-20,77.0,0.0,0.0,32040.0,302.15,295.84999999999997,summer,False
2023-08-21,74.0,0.0,0.0,37440.0,301.15,294.84999999999997,summer,False
2023-08-22,70.0,0.0,0.0,30960.0,300.04999999999995,294.15,summer,False
2023-08-23,68.0,1.1,0.0,45360.0,301.54999999999995,294.04999999999995,summer,False
2023-08-24,80.0,3.0,0.0,14400.0,300.95,293.45,summer,False
2023-08-25,88.0,3.6,0.0,7200.0,298.34999999999997,293.34999999999997,summer,False
2023-08-26,65.0,0.0,0.0,27000.0,296.34999999999997,290.84999999999997,summer,False
2023-08-27,74.0,0.0,0.0,23400.0,295.84999999999997,289.25,summer,False
2023-08-28,80.0,0.0,0.0,12240.0,292.65,287.84999999999997,summer,False
2023-08-29,77.0,0.0,0.0,14759.999999999998,294.34999999999997,288.84999999999997,summer,False
2023-08-30,81.0,7.2,0.0,9000.0,292.34999999999997,287.95,summer,False
2023-08-31,72.0,0.1,0.0,25200.0,293.65,288.54999999999995,summer,False
2023-09-01,91.0,11.7,0.0,7560.0,294.45,289.45,summer,False
2023-09-02,82.0,0.0,0.0,37800.0,298.65,292.04999999999995,summer,False
2023-09-03,83.0,0.0,0.0,27000.0,297.04999999999995,290.84999999999997,summer,False
2023-09-04,68.0,0.0,0.0,45000.0,300.75,292.25,summer,False
2023-09-05,54.0,0.0,0.0,45360.0,303.54999999999995,296.04999999999995,summer,False
2023-09-06,63.0,0.0,0.0,45360.0,303.15,294.45,summer,False
2023-09-07,63.0,0.0,0.0,45360.0,303.75,294.95,summer,False
2023-09-08,64.0,0.0,0.0,44640.0,305.04999999999995,295.75,summer,False
2023-09-09,67.0,0.0,0.0,43200.0,304.34999999999997,296.15,summer,False
2023-09-10,67.0,0.0,0.0,42480.0,305.25,297.15,summer,False
2023-09-11,65.0,0.1,0.0,38880.0,306.15,297.34999999999997,summer,False
2023-09-12,80.0,9.9,0.0,20520.0,299.45,293.65,summer,False
2023-09-13,85.0,0.0,0.0,11520.0,295.04999999999995,290.84999999999997,summer,False
2023-09-14,77.0,0.0,0.0,30960.0,295.15,288.65,summer,False
2023-09-15,71.0,0.0,0.0,37800.0,298.45,289.95,summer,False
2023-09-16,77.0,1.9,0.0,26280.0,300.95,292.84999999999997,summer,False
2023-09-17,75.0,0.2,0.0,33120.0,300.25,295.15,summer,False
2023-09-18,71.0,2.4,0.0,21960.0,298.54999999999995,293.65,summer,False
2023-09-19,67.0,0.0,0.0,27000.0,294.04999999999995,290.04999999999995,summer,False
2023-09-20,68.0,0.0,0.0,24840.0,297.34999999999997,292.04999999999995,summer,False
2023-09-21,77.0,7.8,0.0,4320.0,294.84999999999997,290.95,summer,False
2023-09-22,76.0,1.3,0.0,21600.0,292.54999999999995,287.25,summer,False
2023-09-23,73.0,0.0,0.0,32040.0,291.25,286.84999999999997,autumn,False
2023-09-24,70.0,0.1,0.0,41400.0,294.65,287.34999999999997,autumn,False
2023-09-25,67.0,0.0,0.0,39960.0,296.54999999999995,288.54999999999995,autumn,False
2023-09-26,70.0,0.0,0.0,32040.0,298.95,289.45,autumn,False
2023-09-27,68.0,0.0,0.0,29880.000000000004,300.04999999999995,291.04999999999995,autumn,False
2023-09-28,71.0,0.0,0.0,29160.0,297.15,292.75,autumn,False
2023-09-29,77.0,2.0,0.0,9360.0,298.34999999999997,292.04999999999995,autumn,False
2023-09-30,79.0,0.0,0.0,27360.0,292.84999999999997,287.54999999999995,autumn,False
2023-10-01,67.0,0.0,0.0,39240.0,299.84999999999997,291.54999999999995,autumn,False
2023-10-02,62.0,0.0,0.0,37080.0,302.54999999999995,294.34999999999997,autumn,True
2023-10-03,72.0,7.4,0.0,7200.0,295.75,290.65,autumn,True
2023-10-04,76.0,0.0,0.0,17280.0,290.34999999999997,286.95,autumn,True
2023-10-05,75.0,0.0,0.0,13320.0,290.75,286.95,autumn,True
2023-10-06,70.0,0.0,0.0,32400.0,294.65,288.04999999999995,autumn,True
2023-10-07,68.0,0.0,0.0,22680.0,297.65,291.04999999999995,autumn,True
2023-10-08,74.0,0.0,0.0,18000.0,294.95,290.25,autumn,True
2023-10-09,67.0,0.0,0.0,6480.0,298.04999999999995,290.75,autumn,True
2023-10-10,62.0,0.0,0.0,33120.0,299.95,291.84999999999997,autumn,True
2023-10-11,52.0,0.1,0.0,27360.0,299.75,294.25,autumn,True
2023-10-12,80.0,6.2,0.0,2520.0,292.95,290.25,autumn,True
2023-10-13,70.0,5.0,0.0,4320.0,297.15,293.65,autumn,True
2023-10-14,76.0,0.1,0.0,22680.0,292.65,285.45,autumn,True
2023-10-15,82.0,1.3,0.0,10440.0,283.95,280.15,autumn,False
2023-10-16,83.0,0.1,0.0,18360.0,284.54999999999995,279.15,autumn,False
2023-10-17,76.0,0.0,0.0,21960.0,286.75,280.75,autumn,False
2023-10-18,72.0,9.6,0.0,16920.0,287.54999999999995,282.95,autumn,False
2023-10-19,90.0,7.8,0.0,9720.0,292.04999999999995,287.45,autumn,False
2023-10-20,88.0,14.1,0.0,720.0,290.15,287.65,autumn,False
